number,idhere,targetname,H_mag,datetime_jd,e,a_au,incl_deg,Omega_deg,w_deg,M_deg
     ? ,2020 UV27          ,(2020 UV27),17.25,2460796.5,0.1756860031695528,3.981975792151709,2.3706673729198,226.3975539027694,172.0306147252468,212.6878491828648
     ? ,2020 US29          ,(2020 US29),16.87,2460796.5,0.156392074423621,3.945350503662994,1.235232122671696,293.288827871962,126.7671629417554,199.8290537136154
     ? ,2020 US35          ,(2020 US35),17.61,2460796.5,0.279760199284995,3.956358336378619,2.729392400233438,184.4209852482453,232.3878176447837,203.8346071934857
     ? ,2020 US36          ,(2020 US36),15.85,2460796.5,0.2496930738084946,3.978385417355012,9.927799364904816,42.0221063751661,66.9304556865976,148.9830250093516
     ? ,2020 US37          ,(2020 US37),16.9,2460796.5,0.1823774686582639,3.944284095202693,1.635610629223855,275.9967503026594,152.5717538678858,192.5537950193894
     ? ,2020 UD39          ,(2020 UD39),17.12,2460796.5,0.1847817790971251,3.984301116055258,2.132775344593235,122.7422805730676,293.4131034894276,200.3846285298712
     ? ,2020 UQ39          ,(2020 UQ39),16.85,2460796.5,0.1982054627064808,3.942867736065038,1.856229134765212,322.26552725115,99.06600207246483,203.6433522528706
     ? ,2020 UY39          ,(2020 UY39),16.26,2460796.5,0.1309993342702528,3.939710084916317,12.41635772053172,81.72306114564752,312.7855573729944,221.1140614840743
     ? ,2020 UJ45          ,(2020 UJ45),17.4,2460796.5,0.2629301947191561,3.973765136890655,7.893290288973842,33.57248224088481,29.82271932858955,195.1343082212377
     ? ,2020 UT47          ,(2020 UT47),17.0,2460796.5,0.1942114937871306,3.995645994842314,1.476539752494835,264.0613206181144,158.9559553426147,195.1855420661805
     ? ,2020 UN55          ,(2020 UN55),16.9,2460796.5,0.2637537112569058,3.98252556165961,6.507709112133394,156.4860327268514,289.7477347538971,171.5622679998563
     ? ,2020 UA56          ,(2020 UA56),16.7,2460796.5,0.2214650301600324,3.94450778329352,8.492855997949903,240.1342664695456,213.3088399985699,173.1637094713776
     ? ,2020 UV69          ,(2020 UV69),18.18,2460796.5,0.305275094164143,3.947255416291701,2.747098617338573,265.8034010397779,166.2963157323904,192.2530910799703
     ? ,2020 UP75          ,(2020 UP75),17.97,2460796.5,0.2617379566341798,3.953872169682984,3.650073503004444,21.14157888548505,51.26346858854215,189.6721124280577
     ? ,2020 VS13          ,(2020 VS13),16.6,2460796.5,0.1766446994610489,3.997241736193836,3.290990036573298,36.99804327768229,39.42910383568873,192.9383866471912
     ? ,2020 VE16          ,(2020 VE16),16.86,2460796.5,0.1652580050604207,3.920834770432796,1.971942195378409,239.68577292004,211.399557272187,181.3839960938481
     ? ,2020 VO22          ,(2020 VO22),17.4,2460796.5,0.2927622668657934,3.977298951766371,7.481805349462054,95.3933261068188,316.9426673110341,203.3854225591003
     ? ,2020 VP23          ,(2020 VP23),17.32,2460796.5,0.3078528390184259,3.941536770274678,3.229162955833922,18.32016655534089,26.8578031119241,210.6709568448669
     ? ,2020 VP26          ,(2020 VP26),17.22,2460796.5,0.1621838544064773,3.93132776693774,2.999787886538629,232.625523803253,235.6864715834349,167.9828341756603
     ? ,2020 VO32          ,(2020 VO32),17.59,2460796.5,0.2644996778053535,3.993151252343125,2.077585800698242,322.1618090063387,101.5410469425999,194.1778249380689
     ? ,2020 VY32          ,(2020 VY32),17.62,2460796.5,0.2741689243369717,3.964692179179415,5.871878859593338,259.8563531129233,162.8756136703679,196.23503142606
     ? ,2020 WT9           ,(2020 WT9),16.72,2460796.5,0.2325201858707837,4.007921760112927,2.994998416808815,86.3632356714808,1.469105449546993,188.4116561567043
     ? ,2020 WM11          ,(2020 WM11),16.94,2460796.5,0.3130684900794183,3.957300256492427,9.015957898343308,273.9053620374199,160.1709368746623,197.7895115168148
     ? ,2020 WW14          ,(2020 WW14),16.62,2460796.5,0.1681231796047544,4.001728727795557,4.221516217881429,339.7682882782107,76.79520541872428,201.0883362622457
     ? ,2020 WY18          ,(2020 WY18),16.2,2460796.5,0.197868510605883,3.99180767887314,3.912197856707134,75.46692227973556,338.2140905171437,210.9452563675507
     ? ,2020 WK19          ,(2020 WK19),16.8,2460796.5,0.2324568578861862,3.975994475435264,7.207558792382533,335.0061476450055,102.5594231073679,186.7996139302243
     ? ,2020 WU19          ,(2020 WU19),16.9,2460796.5,0.2541250886036019,3.983925429259372,1.965552919045138,314.0785735004723,116.4964427611475,199.4455689688577
     ? ,2020 WN22          ,(2020 WN22),17.32,2460796.5,0.199076648237822,3.936519287583218,4.785190742370297,65.04380065372345,349.6807708827962,208.9922801599464
     ? ,2021 DQ4           ,792252 (2021 DQ4),16.16,2460796.5,0.02302890956107912,3.925592246603004,3.082208267455071,68.22974272661428,184.570483529395,121.7529789144104
     ? ,2021 DS8           ,(2021 DS8),16.6,2460796.5,0.1178898099282832,3.979965742605841,6.8895455464793,121.0252512266614,74.68348338098171,173.6163234589543
     ? ,2021 DF9           ,(2021 DF9),16.06,2460796.5,0.1650283088944629,3.973162649629809,10.39479078056762,55.72292700119995,178.972000681722,146.9168655140489
     ? ,2021 DE17          ,719837 (2021 DE17),15.71,2460796.5,0.1178156155578181,3.952784659340986,9.80162181199585,277.0923470958718,24.35832596992462,56.56356688612828
     ? ,2021 DK17          ,(2021 DK17),16.55,2460796.5,0.01167336900655978,3.966077092728811,4.51712300187852,130.7742634801311,54.17563317863668,178.8920521528649
     ? ,2021 DZ22          ,(2021 DZ22),16.89,2460796.5,0.1161951406552991,3.975824997328449,4.226882661981773,44.51670405132412,207.7801715681479,125.6006507421414
     ? ,2021 EX7           ,(2021 EX7),17.01,2460796.5,0.1711272670141067,3.970706913906398,4.945052030376877,323.3790067698248,228.3882841603514,185.588283769966
     ? ,2021 EU10          ,(2021 EU10),16.18,2460796.5,0.1421541156177445,3.966462870364936,3.834197792911509,152.8223442898228,89.4900560278753,159.8468913743956
     ? ,2021 EU11          ,(2021 EU11),16.2,2460796.5,0.1414989398186887,3.96484619267355,2.225331338712004,204.2909960401432,343.0727989445353,182.5896078485092
     ? ,2021 EJ12          ,810588 (2021 EJ12),16.33,2460796.5,0.1383132746914223,3.955834540420963,2.370145003650738,352.7812731087747,205.1321231970902,170.5848844604822
     ? ,2021 EA16          ,(2021 EA16),16.45,2460796.5,0.1273429552609269,3.980941687636672,1.68799019349914,210.1912817184471,4.459097280890504,148.7416326052068
     ? ,2021 EN22          ,(2021 EN22),16.5,2460796.5,0.1672606017669949,3.979124794492189,9.313662400031058,328.8066941234763,244.8810675995466,165.2048198136447
     ? ,2021 EV26          ,(2021 EV26),16.72,2460796.5,0.1421817024877718,3.973450369501374,4.010177317420693,109.0785837792333,97.04711317646363,187.6006326098736
     ? ,2021 EP38          ,(2021 EP38),16.72,2460796.5,0.168856530447625,3.922213378935436,2.903218258142512,354.0461782732004,223.8657137520376,181.7685010227424
     ? ,2021 EX45          ,(2021 EX45),16.5,2460796.5,0.09585608612280684,3.928523375440058,3.971882089989666,121.4980194068421,43.62616314008171,203.1124808150169
     ? ,2021 FX10          ,(2021 FX10),16.58,2460796.5,0.1835277792856824,3.971579466426484,6.297669338932431,65.45218970477792,153.6118271475222,171.7339009118356
     ? ,2021 FA27          ,(2021 FA27),16.2,2460796.5,0.2030807613262986,3.952604171524455,9.428653829942775,327.532768604485,272.0831170919406,151.7406587608387
     ? ,2021 FB46          ,(2021 FB46),16.8,2460796.5,0.1547391925739659,3.907960454078808,2.887066949808856,305.7794663776016,281.0845334990483,164.9996855376639
     ? ,2021 FX47          ,(2021 FX47),17.0,2460796.5,0.150436065284526,3.961769300169703,3.39634658612157,45.45440223455775,131.7354514057855,196.2165007645712
     ? ,2021 GR14          ,719853 (2021 GR14),16.31,2460796.5,0.1390350893812895,3.926577213330278,2.583028663287261,181.5373379629534,63.84337826727658,151.6191096521528
     ? ,2021 GF19          ,(2021 GF19),16.43,2460796.5,0.1556410143927075,3.950876591956528,1.240560019976879,155.2126419336079,100.9850614285626,139.153988343458
     ? ,2021 GK19          ,(2021 GK19),16.7,2460796.5,0.1083104219311514,3.935267437117473,3.090922138366228,177.6486485963738,330.3864691423861,227.3006381459947
     ? ,2021 GN33          ,(2021 GN33),16.16,2460796.5,0.1618452133145673,3.999013698969177,26.53055690509578,9.520676584714396,236.5145219357112,154.6965078291547
     ? ,2021 GK37          ,(2021 GK37),16.57,2460796.5,0.03885172421604932,3.94868714275319,8.596934218009945,7.551781581846694,181.8490371893045,192.6394844524131
     ? ,2021 GR41          ,(2021 GR41),16.7,2460796.5,0.1560630256969934,3.97283023627352,4.356008776210052,74.00234445780573,137.5437707104649,172.6716382301559
     ? ,2021 GV51          ,(2021 GV51),16.38,2460796.5,0.1620965639784446,3.913680085852071,1.363257417194524,213.1907605517418,348.1082387187016,191.3877326897869
     ? ,2021 GR59          ,(2021 GR59),16.4,2460796.5,0.01267177007624114,3.944645453039804,6.110037895310544,100.6594693759414,199.6124257413182,95.41805125573626
     ? ,2021 GR67          ,(2021 GR67),16.35,2460796.5,0.09836319045596896,3.934404364974808,11.59910592533007,218.7405632338876,21.29449183379058,157.5956764555382
     ? ,2021 GG69          ,(2021 GG69),16.3,2460796.5,0.1493415439807544,3.963478735517509,10.60612944266487,68.01599705540792,117.3876808955016,216.4402909147006
     ? ,2021 GM76          ,(2021 GM76),16.5,2460796.5,0.1542588320824715,3.940791884408521,1.100677141584731,333.0085554373866,238.6346026581643,199.3126914136047
     ? ,2021 GP91          ,(2021 GP91),16.6,2460796.5,0.1119819153289444,3.930964915810896,3.381879422113883,148.7213877391459,16.2650126404299,224.9977105805731
     ? ,2021 GA94          ,(2021 GA94),16.62,2460796.5,0.1520413589901344,3.945543422634489,2.690806978979118,181.5448223821693,15.24403972472598,183.2777715766312
     ? ,2021 GE100         ,(2021 GE100),17.23,2460796.5,0.1772765583960606,3.937651457743566,14.9078180136121,49.6738747442085,133.1278509489763,211.0189496696121
     ? ,2021 GL107         ,(2021 GL107),17.44,2460796.5,0.1470073243786687,3.907360571060303,4.184113833279259,58.80177145643756,135.9775422311977,196.115718934968
     ? ,2021 GZ118         ,(2021 GZ118),16.83,2460796.5,0.1468013950381458,3.947065189807316,4.129015122866458,81.27226731192629,46.95123915884326,259.7347277564655
     ? ,2021 GL127         ,(2021 GL127),16.64,2460796.5,0.1032584429691089,3.940809082464778,3.78030268017559,61.62952945532297,102.4651386124435,234.6393607638072
     ? ,2021 GH134         ,(2021 GH134),16.3,2460796.5,0.06092876987518712,3.906666806388899,4.474196700106564,334.7227996858149,194.428260059146,209.7640923520127
     ? ,2021 GW135         ,(2021 GW135),17.4,2460796.5,0.1677156581170257,3.978095452181212,4.176202853332114,137.6798554549303,57.4992113834504,190.0484032298604
     ? ,2021 GJ137         ,(2021 GJ137),16.4,2460796.5,0.1535136789963026,3.978634763739578,1.469288770862468,95.32334262755415,116.0918970987218,171.6208571424974
     ? ,2021 GY141         ,(2021 GY141),16.76,2460796.5,0.1444133052032614,3.952815493714375,8.440374177870734,207.5204424921671,346.4108324816529,187.4219873787291
     ? ,2021 GZ141         ,(2021 GZ141),16.7,2460796.5,0.1482267393821871,3.978977533829052,5.199009679910988,2.677838091613919,226.1194056766293,160.6562209832438
     ? ,2021 GO144         ,(2021 GO144),17.0,2460796.5,0.08535890784680938,3.949473168390286,3.307701443693013,160.5935922808746,16.18365029765812,209.4966753317342
     ? ,2021 GX146         ,(2021 GX146),16.7,2460796.5,0.09088621056102562,3.9431169284662,4.009914932209266,95.10020494334816,158.728779552325,141.8790470450403
     ? ,2021 GS152         ,(2021 GS152),16.99,2460796.5,0.1282008507191251,3.940453746461826,8.536649803280833,186.6398374419833,5.580500797875914,182.2170939373024
     ? ,2021 GV153         ,(2021 GV153),16.71,2460796.5,0.1557519114885093,3.949128757139963,2.177324363923843,338.7775501925704,250.6796174314805,155.8235510737278
     ? ,2021 GF158         ,(2021 GF158),17.1,2460796.5,0.1736274267118998,3.957512394478249,9.203953520145761,69.2989702120669,98.81239536519517,212.8258669721968
     ? ,2021 GZ165         ,(2021 GZ165),16.6,2460796.5,0.1677128314116106,3.96315469372721,6.409583565272774,211.7589465358148,19.42020388183445,155.1295511845692
     ? ,2021 GK166         ,(2021 GK166),16.42,2460796.5,0.08623250857903929,3.974609806811483,4.299124671801636,20.01572829192097,231.4020187073929,139.197639372774
     ? ,2021 GR167         ,(2021 GR167),16.46,2460796.5,0.05054100836921355,3.965337655561657,11.32537687859993,170.8583192589923,335.9592881592323,246.9453070759837
     ? ,2021 GV201         ,(2021 GV201),17.21,2460796.5,0.1871429271090891,3.956486648575124,14.83575900128416,83.11392001377916,130.5633366366253,185.3555689279609
     ? ,2021 HF14          ,(2021 HF14),16.3,2460796.5,0.08501020632450154,3.957455326597967,3.415339577905281,38.9587310849129,175.5251396876593,200.9377133115932
     ? ,2021 HW16          ,(2021 HW16),17.05,2460796.5,0.0894052042961996,3.965695359385159,3.667133600878074,136.385090169882,74.9356136038549,203.5370363379344
     ? ,2021 HS20          ,(2021 HS20),16.2,2460796.5,0.09862500221375398,3.966049390452352,9.00043342164045,174.66646299608,327.0687721215861,251.4600377139631
     ? ,2021 HW22          ,(2021 HW22),16.7,2460796.5,0.1270031578236793,3.965010057737751,8.073897027946078,234.9938359927679,308.3196859947708,220.4076096705373
     ? ,2021 HE23          ,(2021 HE23),16.8,2460796.5,0.1404344097083683,3.9312514638652,3.441942302846364,40.58884626524174,103.9295971900151,244.9700042506158
     ? ,2021 JO39          ,(2021 JO39),16.56,2460796.5,0.09303313133498788,3.9701693003227,3.929373385356224,68.29807402114366,111.3172673784284,230.7381565288124
     ? ,2021 JB47          ,(2021 JB47),16.4,2460796.5,0.06228073803847832,3.989366699234768,8.796955769420018,176.4926628080738,0.8999777846575228,220.7381336975636
     ? ,2021 LF13          ,(2021 LF13),16.05,2460796.5,0.2596394853570967,3.967708316821386,13.86611753406451,252.4755957445438,71.59090802671291,160.3910724615724
     ? ,2021 MT9           ,(2021 MT9),17.55,2460796.5,0.2876084686869823,3.933604317830804,5.859817283097509,163.5134455683468,179.5160868289107,167.8466207459558
     ? ,2021 MK12          ,(2021 MK12),16.58,2460796.5,0.2457598264635029,3.964886097047406,15.82747715697871,291.3839800447981,46.17138139204626,155.4823561214253
     ? ,2021 MR15          ,(2021 MR15),16.41,2460796.5,0.153596797270465,3.943157900023691,8.841997714182854,9.536762587971316,302.1411305834877,199.6011396129789
     ? ,2021 MW17          ,(2021 MW17),16.38,2460796.5,0.2532624576076067,3.958587608610333,9.423082394073058,87.52105417290494,224.3368623830355,195.0074882499623
     ? ,2021 MG18          ,(2021 MG18),16.74,2460796.5,0.1852024222280499,3.993475972148919,9.674877673276644,301.8047985194564,47.51666698666519,157.9165736052105
     ? ,2021 NY12          ,(2021 NY12),16.9,2460796.5,0.2233571203544476,3.987715992596374,1.954476535566181,230.6114119429622,108.5150616372164,155.513959489034
     ? ,2021 NZ26          ,(2021 NZ26),17.24,2460796.5,0.2531329497005318,3.92875666540435,2.199285534116864,222.1116459942287,122.1016988736191,154.5800659507457
     ? ,2021 NS33          ,(2021 NS33),16.79,2460796.5,0.1527755602520757,3.983696508470904,4.099942522495623,247.0235765426008,90.54668747528197,155.354877290766
     ? ,2021 NK37          ,(2021 NK37),16.9,2460796.5,0.177083711845579,3.953742399612726,9.240659681012113,136.4946629342536,233.2004240994673,133.3212037046218
     ? ,2021 NS44          ,(2021 NS44),16.87,2460796.5,0.2639200468046943,3.935127949442574,4.009083619595769,79.0243136966542,261.3596139023498,157.3227926742259
     ? ,2021 NJ49          ,(2021 NJ49),16.32,2460796.5,0.2073864892113972,3.94227624033324,9.954508143001688,105.5322546292709,226.21238330099,175.4177323934233
     ? ,2021 NH66          ,(2021 NH66),16.48,2460796.5,0.1454457981952796,3.943369419878149,10.98933990172775,195.3018399067985,149.2083628601069,150.8076169961347
     ? ,2021 NR66          ,(2021 NR66),16.93,2460796.5,0.1499098045424586,3.985366885710585,4.079050153359945,55.0296357426112,276.9725675328505,156.9673535407671
     ? ,2021 NO68          ,(2021 NO68),16.78,2460796.5,0.1473694901252942,3.933057808503794,10.27017937823077,75.69201938813414,276.7067846080594,134.8061980606547
     ? ,2021 NV69          ,(2021 NV69),16.93,2460796.5,0.174388606669429,3.973401341068092,5.33347551355552,88.13208004000158,246.2358484535573,149.2658745043615
     ? ,2021 NO72          ,(2021 NO72),17.41,2460796.5,0.2639114211196973,3.981933259498283,7.939790013340335,327.6572830029043,16.30242147755528,152.6588897597892
